,Unnamed: 0,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,Time Series_ist,Duration
144,894,2,2018-12-31 23:49:58,2018-12-31 23:51:21,1,0.49,1,N,263,263,1,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2019-01-01 05:21:21+05:30,1
145,895,1,2018-12-31 23:49:57,2019-01-01 00:11:43,1,16.2,2,N,132,137,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,2019-01-01 05:41:43+05:30,21
146,896,1,2018-12-31 23:49:56,2018-12-31 23:58:47,2,1.7,1,N,264,264,1,8.0,0.5,0.5,2.3,0.0,0.3,11.6,2019-01-01 05:28:47+05:30,8
147,897,1,2018-12-31 23:49:56,2018-12-31 23:51:42,1,0.4,1,N,141,141,1,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2019-01-01 05:21:42+05:30,1
148,898,1,2018-12-31 23:49:55,2018-12-31 23:55:23,1,1.5,1,N,125,261,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2019-01-01 05:25:23+05:30,5
149,899,1,2018-12-31 23:49:53,2019-01-01 00:25:45,1,5.6,5,N,170,265,1,60.0,0.0,0.0,10.0,10.5,0.3,80.8,2019-01-01 05:55:45+05:30,35
150,900,1,2018-12-31 23:49:53,2019-01-01 00:35:27,1,8.7,1,N,114,164,2,34.5,0.5,0.5,0.0,0.0,0.3,35.8,2019-01-01 06:05:27+05:30,45
151,901,2,2018-12-31 23:49:53,2019-01-01 00:17:37,1,10.78,1,N,164,127,1,33.0,0.5,0.5,2.0,0.0,0.3,36.3,2019-01-01 05:47:37+05:30,27
152,902,1,2018-12-31 23:49:50,2019-01-01 00:10:12,1,9.0,1,N,125,244,1,27.0,0.5,0.5,10.0,0.0,0.3,38.3,2019-01-01 05:40:12+05:30,20
153,903,2,2018-12-31 23:49:50,2019-01-01 00:18:01,1,4.05,1,N,43,142,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,2019-01-01 05:48:01+05:30,28
154,904,2,2018-12-31 23:49:50,2019-01-01 00:09:00,1,4.95,1,N,163,129,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,2019-01-01 05:39:00+05:30,19
155,905,2,2018-12-31 23:49:50,2018-12-31 23:53:12,1,0.9,1,N,237,236,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,2019-01-01 05:23:12+05:30,3
156,906,1,2018-12-31 23:49:48,2018-12-31 23:54:47,1,1.2,1,N,244,244,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 05:24:47+05:30,4
157,907,2,2018-12-31 23:49:48,2019-01-01 00:02:10,1,3.81,1,N,116,169,1,13.5,0.5,0.5,0.0,0.0,0.3,14.8,2019-01-01 05:32:10+05:30,12
158,908,2,2018-12-31 23:49:48,2019-01-01 00:09:23,1,2.69,1,N,148,68,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,2019-01-01 05:39:23+05:30,19
159,909,2,2018-12-31 23:49:48,2018-12-31 23:56:02,5,1.18,1,N,237,229,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2019-01-01 05:26:02+05:30,6
160,910,2,2018-12-31 23:49:47,2018-12-31 23:53:24,1,0.38,1,N,42,42,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:23:24+05:30,3
161,911,2,2018-12-31 23:49:46,2019-01-01 00:06:30,2,3.25,1,N,237,249,1,14.0,0.5,0.5,0.0,0.0,0.3,15.3,2019-01-01 05:36:30+05:30,16
162,912,4,2018-12-31 23:49:46,2018-12-31 23:59:46,1,1.18,1,N,249,4,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2019-01-01 05:29:46+05:30,10
163,913,1,2018-12-31 23:49:46,2019-01-01 00:14:22,1,8.4,1,N,236,78,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,2019-01-01 05:44:22+05:30,24
164,914,2,2018-12-31 23:49:45,2018-12-31 23:50:58,1,0.2,1,N,166,166,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,2019-01-01 05:20:58+05:30,1
165,915,2,2018-12-31 23:49:44,2019-01-01 00:19:40,1,11.98,1,N,148,244,2,35.0,0.5,0.5,0.0,0.0,0.3,36.3,2019-01-01 05:49:40+05:30,29
166,916,2,2018-12-31 23:49:44,2018-12-31 23:58:23,1,2.88,1,N,142,145,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2019-01-01 05:28:23+05:30,8
167,917,2,2018-12-31 23:49:43,2018-12-31 23:52:48,1,0.56,1,N,141,229,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,2019-01-01 05:22:48+05:30,3
168,918,1,2018-12-31 23:49:42,2018-12-31 23:53:23,3,0.6,1,N,50,50,1,4.5,0.5,0.5,2.0,0.0,0.3,7.8,2019-01-01 05:23:23+05:30,3
169,919,1,2018-12-31 23:49:41,2018-12-31 23:55:41,4,0.5,1,N,158,158,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2019-01-01 05:25:41+05:30,6
170,920,1,2018-12-31 23:49:40,2018-12-31 23:54:51,2,0.8,1,N,255,256,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2019-01-01 05:24:51+05:30,5
171,921,2,2018-12-31 23:49:40,2019-01-01 00:13:25,1,16.18,1,N,132,146,1,43.5,0.5,0.5,8.96,0.0,0.3,53.76,2019-01-01 05:43:25+05:30,23
172,922,1,2018-12-31 23:49:40,2019-01-01 00:03:26,1,5.1,1,N,79,75,4,15.5,0.5,0.5,0.0,0.0,0.3,16.8,2019-01-01 05:33:26+05:30,13
173,923,2,2018-12-31 23:49:37,2019-01-01 00:11:44,6,9.42,1,N,138,238,1,28.0,0.5,0.5,7.01,5.76,0.3,42.07,2019-01-01 05:41:44+05:30,22
174,924,2,2018-12-31 23:49:36,2019-01-01 00:00:06,1,1.99,1,N,236,238,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,2019-01-01 05:30:06+05:30,10
175,925,2,2018-12-31 23:49:35,2018-12-31 23:54:14,2,0.59,1,N,144,114,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,2019-01-01 05:24:14+05:30,4
176,926,2,2018-12-31 23:49:35,2018-12-31 23:54:12,5,0.8,1,N,163,163,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-01 05:24:12+05:30,4
177,927,1,2018-12-31 23:49:34,2019-01-01 00:09:49,1,9.5,1,N,13,193,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,2019-01-01 05:39:49+05:30,20
178,928,1,2018-12-31 23:49:33,2018-12-31 23:54:30,1,0.6,1,N,113,107,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,2019-01-01 05:24:30+05:30,4
179,929,2,2018-12-31 23:49:33,2019-01-01 00:24:51,1,16.49,1,N,132,260,2,45.5,0.5,0.5,0.0,0.0,0.3,46.8,2019-01-01 05:54:51+05:30,35
180,930,1,2018-12-31 23:49:32,2019-01-01 00:03:48,1,3.4,1,N,164,13,1,13.0,0.5,0.5,4.25,0.0,0.3,18.55,2019-01-01 05:33:48+05:30,14
181,931,1,2018-12-31 23:49:32,2018-12-31 23:54:14,1,1.6,1,N,236,74,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2019-01-01 05:24:14+05:30,4
182,932,1,2018-12-31 23:49:31,2018-12-31 23:51:15,1,0.3,1,N,244,244,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2019-01-01 05:21:15+05:30,1
183,933,2,2018-12-31 23:49:30,2018-12-31 23:52:25,5,0.53,1,N,246,246,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:22:25+05:30,2
184,934,1,2018-12-31 23:49:28,2018-12-31 23:57:10,1,1.4,1,N,107,249,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38,2019-01-01 05:27:10+05:30,7
185,935,2,2018-12-31 23:49:27,2018-12-31 23:57:33,1,1.64,1,N,166,75,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,2019-01-01 05:27:33+05:30,8
186,936,1,2018-12-31 23:49:27,2018-12-31 23:52:39,1,0.3,1,N,114,249,1,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:22:39+05:30,3
187,937,1,2018-12-31 23:49:27,2018-12-31 23:52:56,2,0.5,1,N,140,140,1,4.5,0.5,0.5,1.4,0.0,0.3,7.2,2019-01-01 05:22:56+05:30,3
188,938,2,2018-12-31 23:49:26,2019-01-01 00:22:57,5,4.99,1,N,186,238,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,2019-01-01 05:52:57+05:30,33
189,939,1,2018-12-31 23:49:26,2019-01-01 00:21:27,1,7.5,1,N,249,7,1,26.5,0.5,0.5,5.0,0.0,0.3,32.8,2019-01-01 05:51:27+05:30,32
190,940,1,2018-12-31 23:49:25,2018-12-31 23:54:02,2,0.4,1,N,114,148,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,2019-01-01 05:24:02+05:30,4
191,941,2,2018-12-31 23:49:25,2018-12-31 23:53:09,1,0.87,1,N,137,107,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,2019-01-01 05:23:09+05:30,3
192,942,2,2018-12-31 23:49:24,2018-12-31 23:54:34,1,1.34,1,N,151,75,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2019-01-01 05:24:34+05:30,5
193,943,2,2018-12-31 23:49:24,2018-12-31 23:58:13,5,1.16,1,N,79,68,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,2019-01-01 05:28:13+05:30,8
194,944,1,2018-12-31 23:49:23,2018-12-31 23:54:00,1,1.6,1,N,231,65,3,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:24:00+05:30,4
195,945,1,2018-12-31 23:49:23,2018-12-31 23:55:03,1,2.3,1,N,142,166,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2019-01-01 05:25:03+05:30,5
196,946,2,2018-12-31 23:49:22,2019-01-01 00:03:39,1,5.21,1,N,261,79,1,17.0,0.5,0.5,5.49,0.0,0.3,23.79,2019-01-01 05:33:39+05:30,14
197,947,1,2018-12-31 23:49:22,2018-12-31 23:53:27,2,0.7,1,N,69,69,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-01 05:23:27+05:30,4
198,948,2,2018-12-31 23:49:21,2018-12-31 23:57:46,1,1.89,1,N,162,236,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2019-01-01 05:27:46+05:30,8
199,949,2,2018-12-31 23:49:21,2018-12-31 23:55:24,1,1.03,1,N,170,234,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 05:25:24+05:30,6
200,950,2,2018-12-31 23:49:21,2019-01-01 00:05:24,1,7.68,1,N,132,95,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,2019-01-01 05:35:24+05:30,16
201,951,2,2018-12-31 23:49:21,2019-01-01 00:01:52,1,1.58,1,N,170,90,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8,2019-01-01 05:31:52+05:30,12
202,952,2,2018-12-31 23:49:20,2018-12-31 23:52:27,1,0.28,1,N,48,50,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:22:27+05:30,3
203,953,2,2018-12-31 23:49:19,2019-01-01 00:18:20,1,13.93,4,N,132,265,2,57.0,0.5,0.5,0.0,0.0,0.3,58.3,2019-01-01 05:48:20+05:30,29
204,954,1,2018-12-31 23:49:19,2018-12-31 23:55:18,4,0.9,1,N,113,79,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 05:25:18+05:30,5
205,955,2,2018-12-31 23:49:17,2018-12-31 23:52:39,3,0.34,1,N,114,114,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:22:39+05:30,3
206,956,2,2018-12-31 23:49:17,2018-12-31 23:50:44,2,0.33,1,N,142,142,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76,2019-01-01 05:20:44+05:30,1
207,957,2,2018-12-31 23:49:15,2018-12-31 23:59:08,1,1.75,1,N,113,170,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2019-01-01 05:29:08+05:30,9
208,958,1,2018-12-31 23:49:15,2018-12-31 23:57:11,1,1.1,1,N,249,158,1,7.0,0.5,0.5,1.5,0.0,0.3,9.8,2019-01-01 05:27:11+05:30,7
209,959,2,2018-12-31 23:49:14,2018-12-31 23:56:28,1,1.29,1,N,41,42,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:26:28+05:30,7
210,960,2,2018-12-31 23:49:14,2018-12-31 23:58:01,1,1.26,1,N,161,141,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-01 05:28:01+05:30,8
211,961,2,2018-12-31 23:49:11,2019-01-01 00:10:57,1,6.57,1,N,186,80,2,22.5,0.5,0.5,0.0,5.76,0.3,29.56,2019-01-01 05:40:57+05:30,21
212,962,1,2018-12-31 23:49:10,2018-12-31 23:56:08,3,0.6,1,N,164,170,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2019-01-01 05:26:08+05:30,6
213,963,2,2018-12-31 23:49:09,2018-12-31 23:52:00,3,0.32,1,N,163,161,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:22:00+05:30,2
214,964,1,2018-12-31 23:49:09,2019-01-01 00:00:09,2,1.5,1,N,79,45,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2019-01-01 05:30:09+05:30,11
215,965,1,2018-12-31 23:49:08,2018-12-31 23:59:09,1,0.7,1,N,161,170,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-01 05:29:09+05:30,10
216,966,1,2018-12-31 23:49:06,2019-01-01 00:16:17,2,6.2,1,N,239,226,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3,2019-01-01 05:46:17+05:30,27
217,967,1,2018-12-31 23:49:05,2019-01-01 00:04:17,2,0.9,1,N,264,234,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,2019-01-01 05:34:17+05:30,15
218,968,1,2018-12-31 23:49:04,2018-12-31 23:57:59,2,1.7,1,N,43,238,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,2019-01-01 05:27:59+05:30,8
219,969,1,2018-12-31 23:49:04,2018-12-31 23:53:50,1,1.4,1,N,238,236,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2019-01-01 05:23:50+05:30,4
220,970,2,2018-12-31 23:49:03,2018-12-31 23:59:01,1,0.71,1,N,234,68,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,2019-01-01 05:29:01+05:30,9
221,971,1,2018-12-31 23:49:01,2018-12-31 23:52:48,5,0.7,1,N,137,137,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,2019-01-01 05:22:48+05:30,3
222,972,2,2018-12-31 23:49:01,2019-01-01 00:00:05,1,1.71,1,N,142,246,1,9.0,0.5,0.5,1.7,0.0,0.3,12.0,2019-01-01 05:30:05+05:30,11
223,973,2,2018-12-31 23:49:01,2019-01-01 00:18:26,1,11.11,1,N,62,10,2,33.5,0.5,0.5,0.0,0.0,0.3,34.8,2019-01-01 05:48:26+05:30,29
224,974,2,2018-12-31 23:49:00,2019-01-01 23:16:16,1,0.76,1,N,229,161,1,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-02 04:46:16+05:30,1407
225,975,2,2018-12-31 23:49:00,2018-12-31 23:51:34,4,0.41,1,N,236,236,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,2019-01-01 05:21:34+05:30,2
226,976,1,2018-12-31 23:48:59,2019-01-01 00:13:35,1,9.7,1,N,186,228,1,30.5,0.5,0.5,0.0,5.76,0.3,37.56,2019-01-01 05:43:35+05:30,24
227,977,2,2018-12-31 23:48:59,2018-12-31 23:57:59,3,2.89,1,N,148,229,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,2019-01-01 05:27:59+05:30,9
228,978,2,2018-12-31 23:48:59,2019-01-01 00:01:48,1,3.72,1,N,161,232,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,2019-01-01 05:31:48+05:30,12
229,979,1,2018-12-31 23:48:59,2018-12-31 23:54:05,4,0.6,1,N,231,231,1,5.0,0.5,0.5,0.95,0.0,0.3,7.25,2019-01-01 05:24:05+05:30,5
230,980,2,2018-12-31 23:48:58,2019-01-01 00:08:30,1,3.63,1,N,50,137,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,2019-01-01 05:38:30+05:30,19
231,981,2,2018-12-31 23:48:58,2018-12-31 23:55:12,1,1.22,1,N,129,56,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,2019-01-01 05:25:12+05:30,6
232,982,1,2018-12-31 23:48:58,2018-12-31 23:49:03,1,0.0,1,N,48,48,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2019-01-01 05:19:03+05:30,0
233,983,1,2018-12-31 23:48:57,2018-12-31 23:53:05,1,0.4,1,N,148,144,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:23:05+05:30,4
234,984,1,2018-12-31 23:48:57,2018-12-31 23:53:42,1,0.4,1,N,90,68,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,2019-01-01 05:23:42+05:30,4
235,985,1,2018-12-31 23:48:54,2018-12-31 23:57:00,4,1.0,1,N,264,264,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,2019-01-01 05:27:00+05:30,8
236,986,1,2018-12-31 23:48:54,2018-12-31 23:57:19,2,2.9,1,N,233,263,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,2019-01-01 05:27:19+05:30,8
237,987,2,2018-12-31 23:48:54,2018-12-31 23:54:14,1,0.74,1,N,181,25,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-01 05:24:14+05:30,5
238,988,1,2018-12-31 23:48:53,2018-12-31 23:52:11,2,0.6,1,N,236,141,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:22:11+05:30,3
239,989,2,2018-12-31 23:48:52,2019-01-01 00:03:19,1,2.84,1,N,114,224,1,13.0,0.5,0.5,2.7,0.0,0.3,17.0,2019-01-01 05:33:19+05:30,14
240,990,2,2018-12-31 23:48:52,2018-12-31 23:54:15,1,0.66,1,N,263,262,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2019-01-01 05:24:15+05:30,5
241,991,2,2018-12-31 23:48:52,2019-01-01 00:09:38,1,9.08,1,N,132,177,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,2019-01-01 05:39:38+05:30,20
242,992,2,2018-12-31 23:48:51,2018-12-31 23:54:52,1,1.16,1,N,237,142,1,6.5,0.5,0.5,1.2,0.0,0.3,9.0,2019-01-01 05:24:52+05:30,6
243,993,2,2018-12-31 23:48:51,2018-12-31 23:52:04,1,0.6,1,N,50,143,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:22:04+05:30,3
244,994,2,2018-12-31 23:48:51,2018-12-31 23:55:55,2,2.18,1,N,142,151,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25,2019-01-01 05:25:55+05:30,7
245,995,2,2018-12-31 23:48:50,2019-01-01 00:02:18,5,3.03,1,N,231,181,1,13.0,0.5,0.5,3.58,0.0,0.3,17.88,2019-01-01 05:32:18+05:30,13
246,996,1,2018-12-31 23:48:50,2019-01-01 00:02:36,1,2.1,1,N,79,246,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,2019-01-01 05:32:36+05:30,13
247,997,2,2018-12-31 23:48:49,2019-01-01 00:07:41,1,6.48,1,N,170,80,2,20.5,0.5,0.5,0.0,5.76,0.3,27.56,2019-01-01 05:37:41+05:30,18
248,998,1,2018-12-31 23:48:47,2018-12-31 23:57:31,2,1.6,1,N,238,142,1,8.0,0.5,0.5,2.3,0.0,0.3,11.6,2019-01-01 05:27:31+05:30,8
249,999,2,2018-12-31 23:48:47,2018-12-31 23:56:25,2,2.34,1,N,224,232,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8,2019-01-01 05:26:25+05:30,7
